,company_permalink,company_name,company_category_list,company_market,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_market,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year, price_amount ,price_currency_code
8248,/organization/onlineliebe-gmbh,OnlineLiebe GmbH,,,,,,,/organization/cupid-com,Cupid plc,|Social Search|Social Media|Online Dating|Curated Web|,Social Search,GBR,,Edinburgh,Edinburgh,2011-06-23,2011-06,2011-Q2,2011.0," 2,750,000 ",EUR
49972,,,,,,,,,,,,,,,,,,,,,,
44782,,,,,,,,,,,,,,,,,,,,,,
27932,,,,,,,,,,,,,,,,,,,,,,
10382,/organization/skillslate,SkillSlate,|Service Providers|Local|Curated Web|,Service Providers,USA,NY,New York City,New York,/organization/taskrabbit,TaskRabbit,|Peer-to-Peer|Curated Web|,Curated Web,USA,CA,SF Bay Area,San Francisco,2012-01-09,2012-01,2012-Q1,2012.0,,USD
41692,,,,,,,,,,,,,,,,,,,,,,
15921,,,,,,,,,,,,,,,,,,,,,,
54784,,,,,,,,,,,,,,,,,,,,,,
4394,/organization/fortegra-financial,Fortegra Financial,|Finance|,Finance,USA,FL,Jacksonville,Jacksonville,/organization/tiptree-financial,Tiptree Financial,|Insurance|Real Estate|,Insurance,USA,NY,New York City,New York,2014-08-12,2014-08,2014-Q3,2014.0," 218,000,000 ",USD
47059,,,,,,,,,,,,,,,,,,,,,,
31337,,,,,,,,,,,,,,,,,,,,,,
52353,,,,,,,,,,,,,,,,,,,,,,
54953,,,,,,,,,,,,,,,,,,,,,,
17207,,,,,,,,,,,,,,,,,,,,,,
23533,,,,,,,,,,,,,,,,,,,,,,
26578,,,,,,,,,,,,,,,,,,,,,,
51238,,,,,,,,,,,,,,,,,,,,,,
50180,,,,,,,,,,,,,,,,,,,,,,
25496,,,,,,,,,,,,,,,,,,,,,,
43646,,,,,,,,,,,,,,,,,,,,,,
43686,,,,,,,,,,,,,,,,,,,,,,
44522,,,,,,,,,,,,,,,,,,,,,,
47122,,,,,,,,,,,,,,,,,,,,,,
34147,,,,,,,,,,,,,,,,,,,,,,
7525,/organization/multiple-benefit-services,Multiple Benefit Services,|Enterprise Software|,Enterprise Software,USA,GA,Atlanta,Kennesaw,/organization/cbiz,CBIZ,,,USA,OH,Cleveland,Cleveland,2011-08-01,2011-08,2011-Q3,2011.0,,USD
52669,,,,,,,,,,,,,,,,,,,,,,
8165,/organization/okena,Okena,,,,,,,/organization/cisco,Cisco,|Software|Hardware|Networking|Web Hosting|,Software,USA,CA,SF Bay Area,San Jose,2003-01-24,2003-01,2003-Q1,2003.0,,USD
15694,,,,,,,,,,,,,,,,,,,,,,
43161,,,,,,,,,,,,,,,,,,,,,,
40844,,,,,,,,,,,,,,,,,,,,,,
14887,,,,,,,,,,,,,,,,,,,,,,
34133,,,,,,,,,,,,,,,,,,,,,,
32439,,,,,,,,,,,,,,,,,,,,,,
45855,,,,,,,,,,,,,,,,,,,,,,
29795,,,,,,,,,,,,,,,,,,,,,,
17631,,,,,,,,,,,,,,,,,,,,,,
27474,,,,,,,,,,,,,,,,,,,,,,
23235,,,,,,,,,,,,,,,,,,,,,,
41841,,,,,,,,,,,,,,,,,,,,,,
13879,,,,,,,,,,,,,,,,,,,,,,
9341,/organization/quik-io,Quik.io,|Software|,Software,USA,CA,SF Bay Area,Mountain View,/organization/yahoo,Yahoo!,|Photography|Email|Portals|Search|Curated Web|,Photography,USA,CA,SF Bay Area,Sunnyvale,2013-12-09,2013-12,2013-Q4,2013.0,,USD
425,/organization/aeroflex,Aeroflex,|Electronics|Design|Telecommunications|Manufacturing|,Manufacturing,USA,NY,Long Island,Plainview,/organization/cobham,Cobham,|Defense|,Defense,GBR,,GBR - Other,,2014-05-20,2014-05,2014-Q2,2014.0,,USD
55177,,,,,,,,,,,,,,,,,,,,,,
54879,,,,,,,,,,,,,,,,,,,,,,
44753,,,,,,,,,,,,,,,,,,,,,,
42944,,,,,,,,,,,,,,,,,,,,,,
19744,,,,,,,,,,,,,,,,,,,,,,
29289,,,,,,,,,,,,,,,,,,,,,,
7699,/organization/neocom-solutions,NeoCom Solutions,|Mobile|,Mobile,USA,GA,Atlanta,Woodstock,/organization/dycom-industries,Dycom Industries,,,USA,FL,Palm Beaches,Palm Beach Gardens,2010-12-27,2010-12,2010-Q4,2010.0," 27,500,000 ",USD
31221,,,,,,,,,,,,,,,,,,,,,,
23996,,,,,,,,,,,,,,,,,,,,,,
50791,,,,,,,,,,,,,,,,,,,,,,
1011,/organization/asian-food-channel,Asian Food Channel,,,SGP,,Singapore,Singapore,/organization/scripps-networks-interactive,Scripps Networks Interactive,|Curated Web|,Curated Web,USA,TN,Knoxville,Knoxville,2014-04-01,2014-04,2014-Q2,2014.0,,USD
44060,,,,,,,,,,,,,,,,,,,,,,
41339,,,,,,,,,,,,,,,,,,,,,,
11308,/organization/teletech,TeleTech,|Software|,Software,USA,CO,Denver,Englewood,/organization/webmetro,WebMetro,|Design|Internet Marketing|SEO|Advertising|,Design,USA,CA,Ontario - Inland Empire,San Dimas,2013-07-30,2013-07,2013-Q3,2013.0,,USD
51397,,,,,,,,,,,,,,,,,,,,,,
43858,,,,,,,,,,,,,,,,,,,,,,
53003,,,,,,,,,,,,,,,,,,,,,,
43088,,,,,,,,,,,,,,,,,,,,,,
2557,/organization/color-labs,Color Labs Inc.,|Proximity Internet|Location Based Services|Local|Photography|Photo Sharing|Mobile Social|Mobile|Networking|,Proximity Internet,USA,CA,SF Bay Area,Palo Alto,/organization/apple,Apple,|Computers|Consumer Electronics|Hardware + Software|,Hardware + Software,USA,CA,SF Bay Area,Cupertino,2012-11-12,2012-11,2012-Q4,2012.0," 7,000,000 ",USD
39296,,,,,,,,,,,,,,,,,,,,,,
34218,,,,,,,,,,,,,,,,,,,,,,
52618,,,,,,,,,,,,,,,,,,,,,,
29791,,,,,,,,,,,,,,,,,,,,,,
20269,,,,,,,,,,,,,,,,,,,,,,
15162,,,,,,,,,,,,,,,,,,,,,,
17243,,,,,,,,,,,,,,,,,,,,,,
4852,/organization/gomiles,GoMiles,|Finance|Travel|,Finance,USA,WA,Seattle,Seattle,/organization/traxo,Traxo,|Tracking|Loyalty Programs|Web Development|Social Media|Travel|,Tracking,USA,TX,Dallas,Dallas,2012-09-25,2012-09,2012-Q3,2012.0,,USD
14349,,,,,,,,,,,,,,,,,,,,,,
16435,,,,,,,,,,,,,,,,,,,,,,
22331,,,,,,,,,,,,,,,,,,,,,,
19549,,,,,,,,,,,,,,,,,,,,,,
17244,,,,,,,,,,,,,,,,,,,,,,
40073,,,,,,,,,,,,,,,,,,,,,,
20711,,,,,,,,,,,,,,,,,,,,,,
50889,,,,,,,,,,,,,,,,,,,,,,
15668,,,,,,,,,,,,,,,,,,,,,,
25901,,,,,,,,,,,,,,,,,,,,,,
36082,,,,,,,,,,,,,,,,,,,,,,
3377,/organization/divx,DivX,|Video|Software|,Software,USA,CA,San Diego,San Diego,/organization/sonic-solutions,Sonic Solutions,|Software|,Software,USA,CA,SF Bay Area,Novato,2010-06-02,2010-06,2010-Q2,2010.0," 323,000,000 ",USD
714,/organization/amorcyte,Amorcyte,|Biotechnology|,Biotechnology,USA,NJ,Newark,Allendale,/organization/neostem,NeoStem,|Biotechnology|,Biotechnology,USA,NY,New York City,New York,2011-07-14,2011-07,2011-Q3,2011.0,,USD
26053,,,,,,,,,,,,,,,,,,,,,,
27841,,,,,,,,,,,,,,,,,,,,,,
40769,,,,,,,,,,,,,,,,,,,,,,
36275,,,,,,,,,,,,,,,,,,,,,,
18310,,,,,,,,,,,,,,,,,,,,,,
52209,,,,,,,,,,,,,,,,,,,,,,
5349,/organization/i-network,I-Network,,,,,,,/organization/batanga,Batanga Media,|Women|Video|Music|Advertising|,Advertising,USA,FL,Miami,Coral Gables,2011-06-07,2011-06,2011-Q2,2011.0,,USD
40629,,,,,,,,,,,,,,,,,,,,,,
23188,,,,,,,,,,,,,,,,,,,,,,
21156,,,,,,,,,,,,,,,,,,,,,,
45288,,,,,,,,,,,,,,,,,,,,,,
21334,,,,,,,,,,,,,,,,,,,,,,
46115,,,,,,,,,,,,,,,,,,,,,,
38435,,,,,,,,,,,,,,,,,,,,,,
16946,,,,,,,,,,,,,,,,,,,,,,
37783,,,,,,,,,,,,,,,,,,,,,,
18113,,,,,,,,,,,,,,,,,,,,,,
37569,,,,,,,,,,,,,,,,,,,,,,
26365,,,,,,,,,,,,,,,,,,,,,,
11018,/organization/superbalist,Superbalist,|E-Commerce|Fashion|,E-Commerce,ZAF,,Cape Town,Cape Town,/organization/takealot-com,takealot.com,|Retail|Online Shopping|E-Commerce|,Online Shopping,ZAF,,Cape Town,Cape Town,2014-08-01,2014-08,2014-Q3,2014.0,,USD
44599,,,,,,,,,,,,,,,,,,,,,,
50024,,,,,,,,,,,,,,,,,,,,,,
27401,,,,,,,,,,,,,,,,,,,,,,
55044,,,,,,,,,,,,,,,,,,,,,,
25971,,,,,,,,,,,,,,,,,,,,,,
944,/organization/ariel-re,Ariel Re,|Insurance|,Insurance,BMU,,Bermuda,Hamilton,/organization/btg-pactual,BTG Pactual,,,BRA,,Sao Paulo,São Paulo,2014-07-10,2014-07,2014-Q3,2014.0,,USD
6282,/organization/koality,Koality,|Optimization|Engineering Firms|Testing|Enterprise Software|,Optimization,USA,CA,SF Bay Area,San Francisco,/organization/docker,Docker,|Development Platforms|Open Source|Software|,Development Platforms,USA,CA,SF Bay Area,San Francisco,2014-10-07,2014-10,2014-Q4,2014.0,,USD
46071,,,,,,,,,,,,,,,,,,,,,,
17176,,,,,,,,,,,,,,,,,,,,,,
21909,,,,,,,,,,,,,,,,,,,,,,
11497,/organization/thinglabs,Thing Labs,|Software|,Software,USA,CA,SF Bay Area,San Francisco,/organization/aol,AOL,|Advertising Platforms|Content Creators|Digital Media|News|,Content Creators,USA,NY,New York City,New York,2010-09-28,2010-09,2010-Q3,2010.0,,USD
25705,,,,,,,,,,,,,,,,,,,,,,
24911,,,,,,,,,,,,,,,,,,,,,,
51387,,,,,,,,,,,,,,,,,,,,,,
2576,/organization/comdata,Comdata,|Software|,Software,,,,,/organization/fleetcor-technologies,FleetCor Technologies,|Business Services|Finance|,Business Services,USA,GA,Atlanta,Norcross,2014-08-12,2014-08,2014-Q3,2014.0," 3,450,000,000 ",USD
13947,,,,,,,,,,,,,,,,,,,,,,
22795,,,,,,,,,,,,,,,,,,,,,,
9710,/organization/rocketvoip,RocketVoip,|Public Relations|,Public Relations,USA,FL,Ft. Lauderdale,Weston,/organization/italk,iTalk,|Mobile|,Mobile,USA,FL,Ft. Lauderdale,Fort Lauderdale,2013-04-29,2013-04,2013-Q2,2013.0,,USD
25216,,,,,,,,,,,,,,,,,,,,,,
40446,,,,,,,,,,,,,,,,,,,,,,
29380,,,,,,,,,,,,,,,,,,,,,,
33933,,,,,,,,,,,,,,,,,,,,,,
36151,,,,,,,,,,,,,,,,,,,,,,
36961,,,,,,,,,,,,,,,,,,,,,,
29975,,,,,,,,,,,,,,,,,,,,,,
5463,/organization/imagine-communications,Imagine Communications,|Video Streaming|Video|Software|,Software,USA,CA,San Diego,San Diego,/organization/harris-broadcast,Harris Broadcast,|Broadcasting|,Broadcasting,USA,CO,Denver,Englewood,2013-12-04,2013-12,2013-Q4,2013.0,,USD
967,/organization/arseblog,Arseblog,|Curated Web|,Curated Web,,,,,/organization/oleole,OleOle,|World Domination|Advertising|Publishing|Social Media|Soccer|Sports|Web Hosting|,World Domination,USA,CA,Los Angeles,Beverly Hills,2008-05-12,2008-05,2008-Q2,2008.0,,USD
5447,/organization/ilist,iList,|Networking|Classifieds|E-Commerce|,E-Commerce,,,,,/organization/newscorporation,News Corp,|Information Technology|News|,Information Technology,USA,NY,New York City,New York,2010-04-21,2010-04,2010-Q2,2010.0,,USD
23066,,,,,,,,,,,,,,,,,,,,,,
53066,,,,,,,,,,,,,,,,,,,,,,
36392,,,,,,,,,,,,,,,,,,,,,,
14948,,,,,,,,,,,,,,,,,,,,,,
46183,,,,,,,,,,,,,,,,,,,,,,
21915,,,,,,,,,,,,,,,,,,,,,,
24554,,,,,,,,,,,,,,,,,,,,,,
26299,,,,,,,,,,,,,,,,,,,,,,
31510,,,,,,,,,,,,,,,,,,,,,,
51168,,,,,,,,,,,,,,,,,,,,,,
30674,,,,,,,,,,,,,,,,,,,,,,
11851,/organization/tru-corporation,TRU Corporation,|Electrical Distribution|Mechanical Solutions|Test and Measurement|Cable|,Test and Measurement,USA,MA,Boston,Peabody,/organization/winchester-electronics,Winchester Electronics,|Hardware + Software|,Hardware + Software,USA,CT,Hartford,Wallingford,2014-05-28,2014-05,2014-Q2,2014.0,,USD
12335,/organization/vinobest,Vinobest,,,,,,,/organization/lot18,Lot18,|Hospitality|,Hospitality,USA,NY,New York City,New York,2011-12-09,2011-12,2011-Q4,2011.0,,USD
4038,/organization/excitead,ExciteAd,|Advertising|Games|Social Games|,Social Games,ISR,,Tel Aviv,Ramat Gan,/organization/xlmedia,XLMedia,|Advertising|,Advertising,GBR,,Kersey,Kersey,2014-09-01,2014-09,2014-Q3,2014.0," 19,000,000 ",USD
47809,,,,,,,,,,,,,,,,,,,,,,
7011,/organization/medicago,Medicago,|Biotechnology|,Biotechnology,CAN,QC,Quebec City,Quebec,/organization/mitsubishi-tanabe-pharma,Mitsubishi Tanabe Pharma,|Biotechnology|,Biotechnology,,,,,2013-09-18,2013-09,2013-Q3,2013.0," 315,000,000 ",USD
49246,,,,,,,,,,,,,,,,,,,,,,
30228,,,,,,,,,,,,,,,,,,,,,,
20031,,,,,,,,,,,,,,,,,,,,,,
43202,,,,,,,,,,,,,,,,,,,,,,
39147,,,,,,,,,,,,,,,,,,,,,,
13144,,,,,,,,,,,,,,,,,,,,,,
35938,,,,,,,,,,,,,,,,,,,,,,
22763,,,,,,,,,,,,,,,,,,,,,,
5275,/organization/hubbl,Hubbl,|Mobile|,Mobile,USA,NY,New York City,New York,/organization/airpush,Airpush,|Advertising|,Advertising,USA,CA,Los Angeles,Los Angeles,2013-10-10,2013-10,2013-Q4,2013.0," 15,000,000 ",USD
54269,,,,,,,,,,,,,,,,,,,,,,
43862,,,,,,,,,,,,,,,,,,,,,,
46374,,,,,,,,,,,,,,,,,,,,,,
46474,,,,,,,,,,,,,,,,,,,,,,
28597,,,,,,,,,,,,,,,,,,,,,,
49462,,,,,,,,,,,,,,,,,,,,,,
18581,,,,,,,,,,,,,,,,,,,,,,
12821,/organization/xcalia,Xcalia,|Software|,Software,FRA,,Paris,Paris,/organization/progress-software,Progress Software,|Software|,Software,USA,MA,Boston,Bedford,2008-03-19,2008-03,2008-Q1,2008.0,,USD
9000,/organization/powerreviews,PowerReviews,|Software|Reviews and Recommendations|Analytics|Social Commerce|,Software,USA,IL,Chicago,Chicago,/organization/viewpoints,Viewpoints,|Reviews and Recommendations|Software|,Reviews and Recommendations,USA,IL,Chicago,Chicago,2014-06-05,2014-06,2014-Q2,2014.0," 30,000,000 ",USD
54353,,,,,,,,,,,,,,,,,,,,,,
37603,,,,,,,,,,,,,,,,,,,,,,
10251,/organization/si-government-solutions,SI Government Solutions,|Internet|Information Security|IT and Cybersecurity|,Internet,USA,FL,Florida's Space Coast,Melbourne Beach,/organization/raytheon,Raytheon Co.,|Defense|Security|,Defense,USA,MA,Boston,Waltham,2008-04-18,2008-04,2008-Q2,2008.0,,USD
42625,,,,,,,,,,,,,,,,,,,,,,
13161,,,,,,,,,,,,,,,,,,,,,,
25907,,,,,,,,,,,,,,,,,,,,,,
24845,,,,,,,,,,,,,,,,,,,,,,
52552,,,,,,,,,,,,,,,,,,,,,,
22016,,,,,,,,,,,,,,,,,,,,,,
53832,,,,,,,,,,,,,,,,,,,,,,
43685,,,,,,,,,,,,,,,,,,,,,,
47385,,,,,,,,,,,,,,,,,,,,,,
33646,,,,,,,,,,,,,,,,,,,,,,
34891,,,,,,,,,,,,,,,,,,,,,,
25875,,,,,,,,,,,,,,,,,,,,,,
3893,/organization/eqatec,EQATEC,|Software|,Software,,,,,/organization/telerik,Telerik,|Application Platforms|Cloud Data Services|Mobile Software Tools|Software|,Application Platforms,BGR,,Sofia,Sofia,2013-03-07,2013-03,2013-Q1,2013.0,,USD
38370,,,,,,,,,,,,,,,,,,,,,,
6344,/organization/labrys-biologics,Labrys Biologics,|Biotechnology|,Biotechnology,,,,,/organization/teva-pharmaceutical-industries,Teva Pharmaceutical Industries,|Search|Medical|Biotechnology|,Search,ISR,,Tel Aviv,Petah Tiqva,2014-06-03,2014-06,2014-Q2,2014.0," 825,000,000 ",USD
40150,,,,,,,,,,,,,,,,,,,,,,
2049,/organization/carrier-access,Carrier Access,,,USA,CO,Denver,Boulder,/organization/turin-networks,Turin Networks,|Service Providers|Wireless|Telecommunications|,Telecommunications,,,,,2007-12-19,2007-12,2007-Q4,2007.0," 92,700,000 ",USD
16087,,,,,,,,,,,,,,,,,,,,,,
22164,,,,,,,,,,,,,,,,,,,,,,
12932,/organization/youbibi,Youbibi,|Hospitality|Travel & Tourism|Startups|,Startups,,,,,/organization/skyscanner,Skyscanner,|Transportation|Travel|Search|,Transportation,GBR,,Edinburgh,Edinburgh,2014-06-25,2014-06,2014-Q2,2014.0,,USD
26582,,,,,,,,,,,,,,,,,,,,,,
53971,,,,,,,,,,,,,,,,,,,,,,
8991,/organization/power2switch,Power2Switch,|Startups|Price Comparison|Internet|Clean Energy|Portals|Energy|Clean Technology|,Startups,USA,IL,Chicago,Chicago,/organization/choose-energy,Choose Energy,|Clean Technology|,Clean Technology,USA,CA,SF Bay Area,San Francisco,2013-09-30,2013-09,2013-Q3,2013.0,,USD
670,/organization/ambric,Ambric,|Semiconductors|,Semiconductors,,,,,/organization/nethra-imaging,Nethra Imaging,|Semiconductors|,Semiconductors,USA,CA,SF Bay Area,Santa Clara,2009-04-06,2009-04,2009-Q2,2009.0,,USD
17855,,,,,,,,,,,,,,,,,,,,,,
20838,,,,,,,,,,,,,,,,,,,,,,
35274,,,,,,,,,,,,,,,,,,,,,,
24527,,,,,,,,,,,,,,,,,,,,,,
28869,,,,,,,,,,,,,,,,,,,,,,
27243,,,,,,,,,,,,,,,,,,,,,,
23511,,,,,,,,,,,,,,,,,,,,,,
55182,,,,,,,,,,,,,,,,,,,,,,
38187,,,,,,,,,,,,,,,,,,,,,,
17463,,,,,,,,,,,,,,,,,,,,,,
40306,,,,,,,,,,,,,,,,,,,,,,
40530,,,,,,,,,,,,,,,,,,,,,,
35775,,,,,,,,,,,,,,,,,,,,,,
28005,,,,,,,,,,,,,,,,,,,,,,
27996,,,,,,,,,,,,,,,,,,,,,,
39201,,,,,,,,,,,,,,,,,,,,,,
22030,,,,,,,,,,,,,,,,,,,,,,
32962,,,,,,,,,,,,,,,,,,,,,,
20356,,,,,,,,,,,,,,,,,,,,,,
20308,,,,,,,,,,,,,,,,,,,,,,
41701,,,,,,,,,,,,,,,,,,,,,,
30663,,,,,,,,,,,,,,,,,,,,,,
6800,/organization/magnetik,Magnetik,|Creative|Sales and Marketing|Design|Internet|Advertising|,Sales and Marketing,,,,,/organization/strongmail,StrongView,|SaaS|Advertising|Displays|Social Media|Email Marketing|Enterprise Software|,Enterprise Software,USA,CA,SF Bay Area,Redwood City,2010-07-01,2010-07,2010-Q3,2010.0,,USD
151,/organization/abr-affinity-bioreagents,ABR--Affinity BioReagents,|Biotechnology|,Biotechnology,USA,CO,Denver,Golden,/organization/thermo-fisher-scientific,Thermo Fisher Scientific,|Technology|Bioinformatics|Biotechnology|,Bioinformatics,USA,MA,Boston,Waltham,2008-07-17,2008-07,2008-Q3,2008.0,,USD
43077,,,,,,,,,,,,,,,,,,,,,,
11322,/organization/telworx-communications,TelWorx,|Public Relations|,Public Relations,USA,NC,Greensboro,Lexington,/organization/pctel,PCTEL,|Technology|Software|,Technology,USA,IL,Chicago,Bloomingdale,2012-07-09,2012-07,2012-Q3,2012.0,,USD
52957,,,,,,,,,,,,,,,,,,,,,,
54007,,,,,,,,,,,,,,,,,,,,,,
28201,,,,,,,,,,,,,,,,,,,,,,
53584,,,,,,,,,,,,,,,,,,,,,,
37651,,,,,,,,,,,,,,,,,,,,,,
7591,/organization/mytheresa-com,mytheresa.com,|E-Commerce|Online Shopping|Fashion|,Online Shopping,DEU,,Munich,Munich,/organization/neiman-marcus,Neiman Marcus,|Fashion|,Fashion,USA,TX,Dallas,Irving,2014-09-15,2014-09,2014-Q3,2014.0,,USD
18504,,,,,,,,,,,,,,,,,,,,,,
28715,,,,,,,,,,,,,,,,,,,,,,
724,/organization/amt-sybex,AMT-SYBEX,|Software|,Software,IRL,,Dublin,Dublin,/organization/capita,Capita,|Health and Insurance|Training|Insurance|Outsourcing|,Insurance,GBR,,London,London,2014-04-16,2014-04,2014-Q2,2014.0," 105,000,000 ",GBP
50939,,,,,,,,,,,,,,,,,,,,,,
29346,,,,,,,,,,,,,,,,,,,,,,
47155,,,,,,,,,,,,,,,,,,,,,,
39273,,,,,,,,,,,,,,,,,,,,,,
47192,,,,,,,,,,,,,,,,,,,,,,
48980,,,,,,,,,,,,,,,,,,,,,,
18943,,,,,,,,,,,,,,,,,,,,,,
7195,/organization/microsoft-dynamics,Microsoft Dynamics,|Software|,Software,USA,WA,Seattle,Redmond,/organization/rba,RBA,,,USA,MN,Minneapolis,Wayzata,2012-01-01,2012-01,2012-Q1,2012.0,,USD
14674,,,,,,,,,,,,,,,,,,,,,,
42209,,,,,,,,,,,,,,,,,,,,,,
10798,/organization/spriteloq,Spriteloq,,,,,,,/organization/lanica,Lanica,|Android|iPhone|Web Development|Software|Mobile|Games|,Android,USA,CA,SF Bay Area,San Francisco,2012-10-22,2012-10,2012-Q4,2012.0,,USD
8788,/organization/pio-social,PIO Social,|E-Commerce|Social Commerce|Facebook Applications|Advertising|,Social Commerce,USA,IL,Chicago,Schaumburg,/organization/brickfish,Brickfish,|Social Media Platforms|Social Network Media|Social Media Marketing|Apps|SaaS|Media|Social Media|Facebook Applications|Software|,Social Media Platforms,USA,IL,Chicago,Chicago,2011-07-28,2011-07,2011-Q3,2011.0,,USD
18867,,,,,,,,,,,,,,,,,,,,,,
47524,,,,,,,,,,,,,,,,,,,,,,
49992,,,,,,,,,,,,,,,,,,,,,,
35132,,,,,,,,,,,,,,,,,,,,,,
37238,,,,,,,,,,,,,,,,,,,,,,
53911,,,,,,,,,,,,,,,,,,,,,,
30908,,,,,,,,,,,,,,,,,,,,,,
45580,,,,,,,,,,,,,,,,,,,,,,
46710,,,,,,,,,,,,,,,,,,,,,,
51231,,,,,,,,,,,,,,,,,,,,,,
13452,,,,,,,,,,,,,,,,,,,,,,
20805,,,,,,,,,,,,,,,,,,,,,,
2387,/organization/clearview-cinemas,Clearview Cinemas,,,USA,NJ,Newark,Florham Park,/organization/bow-tie-cinemas,Bow Tie Cinemas,,,USA,CT,Hartford,Ridgefield,2013-04-29,2013-04,2013-Q2,2013.0,,USD
43247,,,,,,,,,,,,,,,,,,,,,,
44014,,,,,,,,,,,,,,,,,,,,,,
21374,,,,,,,,,,,,,,,,,,,,,,
40422,,,,,,,,,,,,,,,,,,,,,,
19490,,,,,,,,,,,,,,,,,,,,,,
34391,,,,,,,,,,,,,,,,,,,,,,
48900,,,,,,,,,,,,,,,,,,,,,,
20846,,,,,,,,,,,,,,,,,,,,,,
35474,,,,,,,,,,,,,,,,,,,,,,
37056,,,,,,,,,,,,,,,,,,,,,,
5236,/organization/hospedajewebcostarica-com,HospedajeWebCostaRica.com,,,,,,,/organization/intergraphicdesigns,InterGraphicDESIGNS,|Graphics|Design|Internet|Web Hosting|,Graphics,CRI,,Costa Rica,San José,2005-01-01,2005-01,2005-Q1,2005.0,,USD
40118,,,,,,,,,,,,,,,,,,,,,,
23196,,,,,,,,,,,,,,,,,,,,,,
49062,,,,,,,,,,,,,,,,,,,,,,
7330,/organization/mobiwatch,Mobiwatch,|Mobile|,Mobile,,,,,/organization/greatcall,GreatCall,|Mobile|,Mobile,USA,CA,San Diego,San Diego,2009-11-04,2009-11,2009-Q4,2009.0," 107,000 ",USD
30017,,,,,,,,,,,,,,,,,,,,,,
26948,,,,,,,,,,,,,,,,,,,,,,
22083,,,,,,,,,,,,,,,,,,,,,,
20892,,,,,,,,,,,,,,,,,,,,,,
19842,,,,,,,,,,,,,,,,,,,,,,
19801,,,,,,,,,,,,,,,,,,,,,,
53782,,,,,,,,,,,,,,,,,,,,,,
28675,,,,,,,,,,,,,,,,,,,,,,
10516,/organization/social-amp,Social Amp,|Web Tools|Data Integration|Social Media|Software|,Software,USA,NY,New York City,New York,/organization/merkle,Merkle,|Advertising|,Advertising,USA,MD,Baltimore,Columbia,2012-02-01,2012-02,2012-Q1,2012.0,,USD
37583,,,,,,,,,,,,,,,,,,,,,,
19085,,,,,,,,,,,,,,,,,,,,,,
10728,/organization/speedtax,SpeedTax,|Software|,Software,USA,CA,Los Angeles,Laguna Hills,/organization/cch,CCH,,,USA,NY,New York City,New York,2011-07-26,2011-07,2011-Q3,2011.0,,USD
12063,/organization/uns-energy,UNS Energy,|Clean Technology|,Clean Technology,USA,AZ,Tucson,Tucson,/organization/fortis-inc,Fortis,|Clean Technology|,Clean Technology,CAN,BC,Surrey,Surrey,2013-12-11,2013-12,2013-Q4,2013.0," 2,500,000,000 ",USD
5055,/organization/hanwha-l-c,Hanwha L&C,,,,,,,/organization/morgan-stanley,Morgan Stanley,,,USA,NY,New York City,New York,2014-06-18,2014-06,2014-Q2,2014.0," 293,000,000 ",USD
30530,,,,,,,,,,,,,,,,,,,,,,
13069,/organization/zytex-group,Zytex group,|Manufacturing|,Manufacturing,IND,,Mumbai,Mumbai,/organization/brenntag-ag,Brenntag AG,,,DEU,,Essen,Mülheim An Der Ruhr,2013-09-25,2013-09,2013-Q3,2013.0," 14,000,000 ",USD
4886,/organization/gps-global,GPS Global,|Security|,Security,ISR,,Tel Aviv,Kfar Saba,/organization/remotemdx,SecureAlert,|Mobile|,Mobile,USA,UT,Salt Lake City,Sandy,2014-03-20,2014-03,2014-Q1,2014.0," 11,000,000 ",USD
33341,,,,,,,,,,,,,,,,,,,,,,
54227,,,,,,,,,,,,,,,,,,,,,,
10181,/organization/shareyourcart,ShareYourCart,|Social Media Marketing|Internet Marketing|Advertising|Social Network Media|Social Commerce|E-Commerce|,E-Commerce,BGR,,Sofia,Sofia,/organization/add-shoppers,AddShoppers,|Big Data|Social Buying|Analytics|Social Commerce|E-Commerce|,Social Buying,USA,NC,Charlotte,Charlotte,2013-11-15,2013-11,2013-Q4,2013.0,,USD
12633,/organization/wells-rural-electric-company,Wells Rural Electric Company,,,,,,,/organization/keyon-communications-holdings,KeyOn Communications Holdings,|Public Relations|,Public Relations,USA,NE,Omaha,Omaha,2011-02-03,2011-02,2011-Q1,2011.0,,USD
9661,/organization/right90,Right90,|Sales and Marketing|Software|,Sales and Marketing,USA,CA,SF Bay Area,Foster City,/organization/versata,Versata Enterprises,|Enterprise Software|,Enterprise Software,USA,TX,Austin,Austin,2010-12-16,2010-12,2010-Q4,2010.0,,USD
1544,/organization/blacklocus,BlackLocus,|Analytics|,Analytics,USA,TX,Austin,Austin,/organization/the-home-depot-corporate,The Home Depot,|Home Renovation|Retail|,Home Renovation,USA,GA,Atlanta,Atlanta,2012-12-18,2012-12,2012-Q4,2012.0,,USD
38342,,,,,,,,,,,,,,,,,,,,,,
31691,,,,,,,,,,,,,,,,,,,,,,
22273,,,,,,,,,,,,,,,,,,,,,,
8877,/organization/playsite,PlaySite,,,,,,,/organization/iwin,iWin,|Publishing|Games|,Games,USA,CA,SF Bay Area,San Francisco,2003-08-01,2003-08,2003-Q3,2003.0,,USD
